sentence_id,sentence
190," "" "" تملك روسيا أرضية مشتركة كبيرة مع المملكة ، والإمارات حليفة المملكة الأولى في الحرب اليمنية ، يمكن لها البناء عليها ، "" وعلى النقيض من الولايات المتحدة الأمريكية ، فإن نفور روسيا من الكثير من القيم التي أججت الاحتجاجات الشعبية جعل منها بطبيعة الحال أميل إلى الوقوف في صف الأنظمة العربية وقت اندلاع موجات الربيع العربي عام 2011 ، "" فالسردیة الروسية لا تتمحور حول قيم الديمقراطية وحقوق الإنسان والمسؤولية الاقتصادية والشفافية ، "" بل تؤمن أكثر بصون الهوية الوطنية والوحدة الجغرافية وبسط قواعد النظام الوطني ، وكان هذا العامل الأخير تحديداً هو مبرر روسيا لتدخلها في سوريا ."
191," لقد ساندت روسيا الأسد ، على عكس أمريكا التي لم تتورع عن التخلي عن الرئيس المصري حسني مبارك خلال الربيع العربي ، وكان في ذلك رسالة تنبهت لها دول الخليج ."
192," تأثرت روسيا أيضاً بالتطرف الإسلامي على غرار عدد من الأنظمة العربية ، "" "" فقد راقبت موسكو كيف خلقت الاحتجاجات الشعبية مناخاً من الفوضى أعطى مساحة استغلتها الميليشيات الإسلامية للصعود والتحرك ، وهو ما فرض على الولايات المتحدة أن توغل أكثر في تدخلاتها لمحاربة هذه الموجة ."
193," "" "" كانت تلك الميليشيات وما قد تشكله من تهديدات على أمن روسيا الداخلي ومصالحها الحيوية في باقي دول الاتحاد السوفيتي السابق هماً أرق الدولة الروسية لفترة طويلة ، "" فمنذ سقوط الاتحاد السوفيتي فقط ، حاربت روسيا الثوار المسلمين في الشيشان وإقليم شمال القوقاز ، "" وقد انضم كثير من هؤلاء المحاربين إلى الجماعات الإسلامية المسلحة في سوريا والعراق ، وفي بعض الحالات مهدت أجهزة الأمن الروسية لهم الوصول إلى تلك المناطق ."
194," وكان محاربة التشدد الإسلامي إحدى الذرائع التي صرحت بها روسيا لدخولها الحرب ."
195," ففي شباط / فبراير 2017 ، قال بوتين إن الاستخبارات العسكرية الروسية تعتقد أن عدد الروس الذين يحاربون مع الميليشيات الإسلامية في سوريا قد بلغ أربعة آلاف روسي ، وأن هناك خمسة آلاف مقاتل آخرون انضموا للميليشيات الإسلامية من دول الاتحاد السوفيتي السابق ."
196," وعلى غرار الأنظمة العربية ، فإن أحد أهم المشاكل التي تسعى روسيا لمعالجتها هي مشكلة المقاتلين العائدين إلى بلادهم من سوريا ."
197," إذاً هذه هي النقاط المشتركة التي تستطيع موسكو البناء عليها متى ما أفسحت الولايات المتحدة الأمريكية لها المجال لكي تحاول التأثير في التوجهات السعودية والإماراتية وتوافقهما مع الرغبات الأمريكية ، "" فقد شاركت روسيا ، على سبيل المثال ، في المنتدى الاستثماري “ دافوس الصحراء ” الذي نظمته السعودية في تشرين الأول / أكتوبر 2018 ، عندما أعلن عدد كبير من المسؤولين الأمريكيين والأوروبيين انسحابهم من المنتدى على إثر مقتل الصحفي السعودي جمال خاشقجي ، الذي كان يكتب مقالات دورية لصحيفة الواشنطن بوست ، بالقنصلية السعودية في إسطنبول ، "" فاستغلت روسيا هذه الفرصة سريعاً لتكبير حجم وفدها التجاري وقامت بتوقيع عدد من العقود فيما كان في الواقع خطوة هدفت إلى إثبات استعداد موسكو لمساندة ولي العهد السعودي محمد بن سلمان أكثر من كونها رغبة منها بعقد الصفقات ."
198," يعود القرار الأول في اليمن إلى السعودية بلا شك ، إلا أن جهود روسيا على هذا الصعيد لم تهمل الشريك الثاني في التحالف الذي تقوده السعودية ، "" فقد وقع الروس والإماراتيون اتفاقية دفاع بلغت قيمتها 2 مليار دولار في شباط / فبراير 2017 ، وتبع ذلك إعلان شراكة استراتيجية في حزيران / يونيو 2018 [ 30 ] ، عززت العلاقات الاقتصادية في قطاعي الطاقة والتكنولوجيا ، "" ولا تحتاج الإمارات إلى إثبات فائدتها لروسيا في سياق تحقيق الأخيرة لأهدافها ، "" فقد كانت الإمارات هي الوسيط في المصالحة بين إريتريا وأثيوبيا في تموز / يوليو 2018 ، والذي مكن روسيا من المضي قدماً باستثماراتها في أرتيريا وخططها التوسعية في أثيوبيا ."
199," وكانت الإمارات من أوائل الدول العربية التي أعادت فتح سفارتها في دمشق في كانون الأول / ديسمبر 2018 بعد مقاطعة دبلوماسية عربية دامت ما يقارب السبعة أعوام ، وهو ما مثل خطوة أخرى نحو هدف روسيا المتمثل بإعادة الأسد إلى الساحة العربية ."
200," "" في اليمن : تحدث مع الکل ، ولا تثق بأحد "" "" "" وسعت جماعة الحوثيين المسلحة ، وحلفائها من القوات الموالية للرئيس اليمني السابق علي عبد الله صالح ، رقعة سيطرتها عام 2014 بنجاحها بالسيطرة على العاصمة صنعاء ، "" وفي بدايات 2015 ، فرض الحوثيون على الرئيس اليمني عبد ربه منصور هادي وعدد من أفراد حكومته الإقامة الجبرية ، "" وفي الوقت الذي حزمت العديد من السفارات الأجنبية أمتعتها ورحلت عن البلاد ، قرر الروس البقاء في اليمن ، "" وعقدوا اجتماعات متكررة مع سلطات الحوثيین وأعضاء حزب صالح ، المؤتمر الشعبي العام ، وقد كان الطرفان يتقاسمان السلطة حينها ، "" وكان صالح هو وسيلة التواصل الرئيسية مع المسؤولين الروس قبل أن تقوم قوات الحوثيين بقتله في ديسمبر / كانون الأول 2017 ، على إثر انضمامه لصف التحالف ضدهم الذي تقوده السعودية ، "" "" وسرعان ما أغلقت روسيا سفارتها في صنعاء بعد أسبوع واحد فقط من مقتل علي عبد الله صالح ."
